"lon","lat","latlon","umw","x","y","sand.t","sand.s","clay.t","clay.s","depth","tair.yr.set","tair.jja.set","precip.yr.set","precip.jja.set","tair.yr.cru","tair.jja.cru","precip.yr.cru","precip.jja.cru","awc.t","awc.s","whc.t","whc.s","whc.tot","domain.paleon"
-94.25,39.25,"lat39.25lon-94.25",NA,NA,NA,10.3508739471436,7.24939823150635,28.0344161987305,33.3876953125,152,284.067175121149,296.905015404557,2.51851599746689e-05,3.66381403198962e-05,284.233984631875,297.106996268178,2.75348845740068e-05,4.07976732830628e-05,1.65814516679094,1.51268162337348,49.7443550037283,184.547158051565,234.291513055293,NA
-94.25,39.75,"lat39.75lon-94.25",NA,NA,NA,27.8118648529053,16.0338973999023,28.0254230499268,39.2050857543945,183,283.19923726628,296.296808365719,2.49010100761027e-05,3.74893138225094e-05,283.695838400129,296.927590225566,2.76924612947503e-05,4.39460869541578e-05,3.19946255484403,2.65085356780426,95.983876645321,405.580595874051,501.564472519373,NA
-94.25,40.25,"lat40.25lon-94.25",NA,NA,NA,32,28,37,41,183,282.351732589413,295.612654995581,2.45267382719255e-05,3.89916703437951e-05,282.881313044937,295.876689608994,2.68219879243698e-05,4.18996295905372e-05,3.98956606419011,3.84602423514595,119.686981925703,588.441707977331,708.128689903034,NA
-94.25,40.75,"lat40.75lon-94.25",NA,NA,NA,31.3349666595459,29.0548553466797,33.6499786376953,36.9114151000977,166.808944702148,281.922620784222,295.265190648848,2.35436835896452e-05,3.87030853180328e-05,282.469177342018,295.482298130961,2.54257645365587e-05,4.09059375497237e-05,3.76547297144008,3.74778499402152,112.964189143202,512.730510002632,625.694699145834,NA
-94.25,41.25,"lat41.25lon-94.25",NA,NA,NA,18,18,32,36,152,281.915248295146,295.44151115892,2.30610016012147e-05,3.85478339554423e-05,282.439121903395,295.538717483739,2.47620141120073e-05,4.1255117537666e-05,2.56250891497403,2.72212248699636,76.8752674492209,332.098943413556,408.974210862776,NA
-94.25,41.75,"lat41.75lon-94.25",NA,NA,NA,34.4226608276367,32.0540657043457,26.4727725982666,29.8412494659424,152,281.394706898343,294.996692928566,2.27793658644935e-05,3.92050862090146e-05,281.862666974241,295.026653210949,2.57382128218474e-05,4.20808288941244e-05,3.55159570970054,3.60742093608626,106.547871291016,440.105354202524,546.65322549354,NA
-94.25,42.25,"lat42.25lon-94.25",NA,NA,NA,29.5933895111084,36.9322319030762,26.1694202423096,25.5169429779053,152,280.661611747825,294.531055680678,2.16358252440819e-05,3.79008018976928e-05,280.96784030142,294.471420643395,2.44077320461146e-05,3.76345619492502e-05,3.21958987939536,3.63014615279222,96.5876963818608,442.877830640651,539.465527022511,NA
-94.25,42.75,"lat42.75lon-94.25",NA,NA,NA,26.451717376709,36.408618927002,27.4784507751465,25.6478443145752,152,279.886521783496,293.962721074374,2.12175073923727e-05,3.78123610102366e-05,280.360180906931,294.082910007582,2.33161569388287e-05,3.58557359261695e-05,3.06852090746077,3.61041490416237,92.0556272238232,440.470618307809,532.526245531632,NA
-94.25,43.25,"lat43.25lon-94.25",NA,NA,NA,30.321008682251,37.0535011291504,25.866247177124,25.4866237640381,152,279.538403936281,293.786838047264,2.13697118711437e-05,3.82001423268147e-05,280.193861466719,294.129439839645,2.1281590509659e-05,3.45727371156284e-05,3.25005156361529,3.63461298408859,97.5015469084587,443.422784058808,540.924330967267,NA
-94.25,43.75,"lat43.75lon-94.25",NA,NA,NA,22.5234909057617,19.6211910247803,33.7281112670898,40.0624122619629,152,279.720545914341,293.799556869817,2.08231829823899e-05,3.75815518480252e-05,280.131130322784,293.849230660788,1.94731985638429e-05,3.27293343024946e-05,3.04598108864232,3.03782743093323,91.3794326592696,370.614946573854,461.994379233123,"MN"
-94.25,44.25,"lat44.25lon-94.25",NA,NA,NA,27.9170761108398,39.3555107116699,28.4262886047363,23.822244644165,152,279.505439425889,293.659593140523,2.04110632604499e-05,3.67300742462949e-05,279.862365776279,293.658138338861,2.08567466143902e-05,3.5017548229742e-05,3.22909518651245,3.62063926514175,96.8728555953734,441.717990347293,538.590845942667,"MN"
-94.25,44.75,"lat44.75lon-94.25",NA,NA,NA,35,35,31,26,152,278.640782274946,292.543153261027,2.05404524499654e-05,3.71754081725581e-05,279.090859460623,293.117349136517,2.07276358258012e-05,3.49998200985747e-05,3.87963614262894,3.55378485141327,116.389084278868,433.561751872418,549.950836151287,"MN"
-94.25,45.25,"lat45.25lon-94.25",NA,NA,NA,48.988582611084,43.2156600952148,20.9068012237549,21.7778625488281,152,277.788408227378,291.562168959612,2.01005704977515e-05,3.54421138234906e-05,278.41212011256,292.512835652159,1.9608570295919e-05,3.35680224453723e-05,3.68490803901576,3.5949169410846,110.547241170473,438.579866812321,549.127107982794,"MN"
-94.25,45.75,"lat45.75lon-94.25",NA,NA,NA,80.7617797851562,91.666618347168,7.57145023345947,4.3809666633606,152,277.568015043052,291.352218215173,1.99035455928291e-05,3.49611035430705e-05,277.745524547882,291.972193112482,1.91493363179194e-05,3.36761720664589e-05,0.474224473474467,0.00539425351708133,14.226734204234,0.658098929083922,14.8848331333179,"MN"
-94.25,46.25,"lat46.25lon-94.25",NA,NA,NA,81.234130859375,84.9788436889648,8.61092185974121,7.25529003143311,152,277.356333185892,291.418829511063,1.94579488071723e-05,3.44109757883705e-05,277.279054603554,291.683575057072,1.94247622030686e-05,3.40617924858444e-05,0.729446463658804,0.341882850326035,21.8833939097641,41.7097077397762,63.5931016495403,"MN"
-94.25,46.75,"lat46.75lon-94.25",NA,NA,NA,75.871826171875,75.9992141723633,8.94657516479492,8.85973644256592,152,276.873027918535,291.044490535124,1.82755053074718e-05,3.43302869859264e-05,276.828344938504,291.399377507127,1.9855883341098e-05,3.54987039890981e-05,0.93238903144987,0.904869781221931,27.9716709434961,110.394113309076,138.365784252572,"MN"
-94.25,47.25,"lat47.25lon-94.25",NA,NA,NA,69.6976699829102,63.3290252685547,9.91303062438965,16.6800861358643,152,276.100720840756,290.682634299027,1.88211669583826e-05,3.49777875945567e-05,276.500295721242,291.093730518701,1.91760629079026e-05,3.40702734789616e-05,1.35042330572398,3.17380848933201,40.5126991717193,387.204635698505,427.717334870224,"MN"
-94.25,47.75,"lat47.75lon-94.25",NA,NA,NA,62.3521728515625,53.6323661804199,14.9785833358765,19.8132057189941,152,275.601724430114,290.27826623479,1.88693885238752e-05,3.47449442483431e-05,275.927678762333,290.562069486028,1.92113325072893e-05,3.26236702409578e-05,2.80988511656847,3.64427467426637,84.2965534970541,444.601510260497,528.898063757552,"MN"
-94.25,48.25,"lat48.25lon-94.25",NA,NA,NA,0,11.5695219039917,0,3.55985283851624,152,274.918449746547,289.747958817128,1.89596970483276e-05,3.3656011016379e-05,275.218522035248,289.919880753475,1.95113221082823e-05,3.18169484343618e-05,0.113091480650585,0.498569629757845,3.39274441951754,60.8254948304571,64.2182392499746,"MN"
-94.25,48.75,"lat48.75lon-94.25",NA,NA,NA,18.5218505859375,59.3772964477539,7.27644109725952,23.9689674377441,124.766098022461,274.530318266116,289.75057313053,1.82172899657575e-05,3.22383696627177e-05,274.820316302765,290.023571396512,1.86035215185608e-05,2.99476264644512e-05,1.14381720593994,4.34876456892895,34.3145161781982,412.115449415726,446.429965593924,NA
-94.25,49.25,"lat49.25lon-94.25",NA,NA,NA,85,85,4,4,142.463714599609,274.375386666439,290.094340652079,1.69884645782861e-05,2.95474132076595e-05,274.733190134425,290.406140929921,1.81660998786192e-05,2.96752867820618e-05,0.00428715100149024,0.00428715100149024,0.128614530044707,0.482148926677028,0.610763456721736,NA
-94.25,49.75,"lat49.75lon-94.25",NA,NA,NA,21.5670471191406,34.0095748901367,34.0095748901367,24.0555515289307,134.099639892578,274.363949422404,290.196249184343,1.63974681790455e-05,2.86623653486007e-05,274.673427518823,290.478757116849,1.82517086215726e-05,3.01014022551327e-05,2.97297350953602,3.35633791152568,89.1892052860805,349.393567947631,438.582773233712,NA
-93.75,35.25,"lat35.25lon-93.75","n",0.0352234501,-0.079190902,66,56,18,26,94,287.390956479532,297.866751391551,3.21673367119969e-05,3.09758379732957e-05,288.269803017645,298.415622540819,3.51735799470267e-05,3.82960770507505e-05,3.44213617744884,4.50643273151556,103.264085323465,288.411694816996,391.675780140461,NA
-93.75,35.75,"lat35.75lon-93.75",NA,NA,NA,24,6,33,48,157,287.267075423017,297.746603679449,3.20653107448674e-05,3.29466901064019e-05,287.988729815759,297.893157138072,3.52376535404248e-05,4.08669337554722e-05,3.14179227879442,1.8692401213069,94.2537683638325,237.393495405977,331.647263769809,NA
-93.75,36.25,"lat36.25lon-93.75",NA,NA,NA,20.3285789489746,6.83752346038818,32.9593238830566,49.5988731384277,166.713424682617,286.753427590268,297.592748505053,3.10322227072714e-05,3.35877061303237e-05,287.259597842921,297.480485457189,3.68277431437335e-05,4.52684577747508e-05,2.81664450937546,2.02032461011916,84.4993352812637,276.205496419964,360.704831701228,NA
-93.75,36.75,"lat36.75lon-93.75","n",0.0566807966,0.0841126671,13.1431636810303,9.25139236450195,25.9384269714355,42.5498046875,179.423706054688,286.089966100342,297.479131589468,3.06688493808336e-05,3.49427389961369e-05,286.476688552536,297.328023745356,3.76635587187211e-05,4.86686107423957e-05,1.85959211162942,2.05181849750667,55.7877633488825,306.590324049007,362.378087397889,NA
-93.75,37.25,"lat37.25lon-93.75",NA,NA,NA,12.309063911438,10,16.9212474822998,44.2421989440918,153.151565551758,285.993202492068,297.786371215342,2.88145827591642e-05,3.47285644370385e-05,286.495323548404,298.085867286509,3.91163594902869e-05,5.08184567931711e-05,1.41388983986766,2.19335550932142,42.4166951960298,270.115164784506,312.531859980536,NA
-93.75,37.75,"lat37.75lon-93.75",NA,NA,NA,22.2388954162598,16.2770843505859,19.9115467071533,51.5569534301758,144.767700195312,285.911992256628,297.786062796921,2.84475963419923e-05,3.73844888733305e-05,286.620696916482,298.690923784682,3.63964811724681e-05,4.79692925633185e-05,2.34070170739774,3.12812295709249,70.2210512219322,359.007477713666,429.228528935598,NA
-93.75,38.25,"lat38.25lon-93.75","n",0.0782149768,0.2480009876,23.5933437347412,14.9189605712891,26.8306846618652,48.6584854125977,152,285.326126141763,297.389995440047,2.70233140101549e-05,3.58542659142376e-05,285.839811176766,297.75609085083,2.87609007583777e-05,3.59678060893412e-05,2.81467282168345,2.88066073445122,84.4401846505034,351.440609603049,435.880794253553,NA
-93.75,38.75,"lat38.75lon-93.75",NA,NA,NA,18,7,31,39,183,284.888864231591,297.540483001038,2.58674035075032e-05,3.52942940050059e-05,284.914936811931,297.727063651957,2.91246570005103e-05,3.96008849962834e-05,2.52167917834728,1.67736187762695,75.6503753504184,256.636367276923,332.286742627341,NA
-93.75,39.25,"lat39.25lon-93.75",NA,NA,NA,20.0241203308105,8,25.0254230499268,37.0537338256836,156.459899902344,284.127155167857,297.043087186632,2.49257240020046e-05,3.51318977505768e-05,284.367400635534,297.646928866442,2.9640060088392e-05,4.23539954289085e-05,2.43826874855844,1.7227483546719,73.1480624567533,217.858584488736,291.006646945489,NA
-93.75,39.75,"lat39.75lon-93.75","n",0.0998160216,0.4123981884,22.2209415435791,10.9267539978027,29.5198554992676,40.3407249450684,171.209396362305,283.097520435192,296.148370909793,2.45914748689928e-05,3.52348831078609e-05,283.586525175016,297.218599815323,2.98351619876061e-05,4.51052470842205e-05,2.83148243425653,2.15829687247552,84.9444730276958,304.771798532919,389.716271560615,NA
-93.75,40.25,"lat40.25lon-93.75",NA,NA,NA,32,28,37,41,183,282.564423263365,295.673680192922,2.43931420618712e-05,3.67965575395446e-05,283.176849375685,296.386034255216,2.86999005053152e-05,4.44154793709556e-05,3.98956606419011,3.84602423514595,119.686981925703,588.441707977331,708.128689903034,NA
-93.75,40.75,"lat40.75lon-93.75",NA,NA,NA,34.944091796875,33.1521606445312,31.8478374481201,34.3757934570312,160.183288574219,282.288536925044,295.515445114169,2.36359814099658e-05,3.67580659652556e-05,283.106033912253,296.00904312152,2.60884640205704e-05,4.02378121384798e-05,3.9267485218941,3.94112447950962,117.802455656823,513.068545422918,630.871001079741,NA
-93.75,41.25,"lat41.25lon-93.75","n",0.1214732752,0.5772231726,23.14377784729,21.6741275787354,33.8370628356934,37.8370628356934,163.389785766602,282.146708183979,295.666089974841,2.31981139621843e-05,3.7882546128622e-05,282.557203740541,295.534660796481,2.51294901482825e-05,3.85880337803763e-05,3.10524164964888,3.14294230274681,93.1572494894663,419.236400440187,512.393649929653,NA
-93.75,41.75,"lat41.75lon-93.75",NA,NA,NA,31.8283290863037,36.0903854370117,26.4525318145752,26.8203048706055,152,281.403102019353,295.021259640833,2.28164799780757e-05,3.89597167876647e-05,281.858025089434,295.060345455065,2.47520952904082e-05,3.89152606704126e-05,3.38615777487457,3.67644861830501,101.584733246237,448.526731433212,550.111464679449,NA
-93.75,42.25,"lat42.25lon-93.75",NA,NA,NA,37.5277481079102,35.4798698425293,24.4083728790283,27.4093246459961,152,280.646128259521,294.52995715832,2.21801608626781e-05,3.84031170501841e-05,281.16878894953,294.633285438328,2.27877856002828e-05,3.43716369494715e-05,3.57655393008415,3.68026154384713,107.296617902524,448.991908349349,556.288526251874,NA
-93.75,42.75,"lat42.75lon-93.75","n",0.1431753134,0.7423889951,37.3524475097656,35.7703819274902,28.1387519836426,29.2930679321289,152,279.769569988896,293.950147823393,2.18270816646835e-05,3.84419448617183e-05,280.559781608559,294.215624159399,1.99002214400476e-05,2.93696180326448e-05,3.84430073177175,3.82348141032923,115.329021953152,466.464732060167,581.793754013319,NA
-93.75,43.25,"lat43.25lon-93.75",NA,NA,NA,29.6688022613525,36.9448013305664,26.1379985809326,25.2282733917236,152,279.451869663343,293.819929231422,2.1859168614827e-05,3.87857132687351e-05,279.89302742303,293.842653580623,2.23870252176274e-05,3.6500066080131e-05,3.22282856104387,3.60899095183715,96.684856831316,440.296896124133,536.981752955448,NA
-93.75,43.75,"lat43.75lon-93.75",NA,NA,NA,26.1346282958984,34.7224922180176,28.2057495117188,27.9794864654541,152,279.655467482551,293.740891935995,2.15375753672239e-05,3.90118377741539e-05,280.006866734331,293.978124864822,1.95588060227429e-05,3.30507989050069e-05,3.08279717160726,3.67098385508298,92.4839151482177,447.860030320124,540.343945468341,"MN"
-93.75,44.25,"lat44.25lon-93.75","y",0.1649098498,0.9078021494,38.6298599243164,34.0213279724121,24.3701400756836,31.1530780792236,152,279.704830707304,293.775305673791,2.12072305718698e-05,3.84657773476711e-05,279.635409788551,293.552832644336,2.23370093609665e-05,3.68726657276815e-05,3.63052959804712,3.82168923335178,108.915887941414,466.246086468917,575.161974410331,"MN"
-93.75,44.75,"lat44.75lon-93.75",NA,NA,NA,40,35,23,29,152,278.84197100207,292.626313678254,2.10965119895063e-05,3.86007474880087e-05,279.087479830131,293.048540437122,2.18823590361519e-05,3.70660605566386e-05,3.57869156539099,3.75491165319164,107.36074696173,458.099221689381,565.45996865111,"MN"
-93.75,45.25,"lat45.25lon-93.75",NA,NA,NA,62.6216812133789,62.6237297058105,17.4376029968262,16.6999492645264,152,278.092890507189,291.742151257775,2.01270209989391e-05,3.65232059596539e-05,278.561708770608,292.471955164063,2.08496005688746e-05,3.51759121637687e-05,3.32706888840638,3.17873550034807,99.8120666521913,387.805731042465,487.617797694656,"MN"
-93.75,45.75,"lat45.75lon-93.75","y",0.1866636284,1.0733617481,66.9868011474609,70.4350280761719,11.9416246414185,12,152,277.694577473716,291.312179019431,1.99879023643294e-05,3.56736312967822e-05,277.711340270132,291.677050130974,1.98312406359491e-05,3.40731606712387e-05,1.989009861782,1.94092899082357,59.6702958534601,236.793336880475,296.463632733936,"MN"
-93.75,46.25,"lat46.25lon-93.75",NA,NA,NA,71.9532165527344,63.3425979614258,8.58894443511963,10.8039770126343,152,277.218634147526,291.107957073675,1.98491587505673e-05,3.56465108006578e-05,277.184611507251,291.455023974894,1.98381314825572e-05,3.47008110113241e-05,0.913009657731503,1.73949940547777,27.3902897319451,212.218927468287,239.609217200232,"MN"
-93.75,46.75,"lat46.75lon-93.75",NA,NA,NA,41.0181732177734,35.7014312744141,7.78576469421387,13.4244527816772,152,276.581474681622,290.615311887643,1.96747474471776e-05,3.59675008337944e-05,276.38299909016,290.788566036794,1.97628423498385e-05,3.44524518033227e-05,1.30074370670155,2.37165967687358,39.0223112010466,289.342480578577,328.364791779624,"MN"
-93.75,47.25,"lat47.25lon-93.75","y",0.2084222992,1.2389585793,35.7650184631348,41.1733779907227,7.77972984313965,14.7428455352783,152,276.003993393647,290.478125794628,1.95119926857212e-05,3.51588680696787e-05,276.097718337051,290.683691310996,1.92016637197074e-05,3.32039627378937e-05,1.3580069275062,2.66857645137867,40.7402078251859,325.566327068198,366.306534893384,"MN"
-93.75,47.75,"lat47.75lon-93.75",NA,NA,NA,38.6003913879395,21.317024230957,9.02503299713135,20.7996139526367,152,275.570944347142,290.154954960224,1.932227432653e-05,3.49911220251727e-05,275.827701904892,290.501891494532,1.93559444316087e-05,3.24091279840583e-05,1.61985614335741,2.3251300311336,48.5956843007224,283.6658637983,332.261548099022,"MN"
-93.75,48.25,"lat48.25lon-93.75",NA,NA,NA,0,0,0,0,152,274.907429598455,289.736891153244,1.95142742678532e-05,3.35546090850627e-05,275.160931347026,289.961951206166,1.98389842960887e-05,3.16764575616125e-05,0.113091480650585,0.113091480650585,3.39274441951754,13.7971606393713,17.1899050588889,"MN"
-93.75,48.75,"lat48.75lon-93.75","y",0.2301702756,1.4044740198,33.5675277709961,39.1417541503906,30.2934818267822,41.4230117797852,124.766098022461,274.704190894803,289.869642558679,1.88007596623593e-05,3.24597391707565e-05,275.022354161628,290.253592604041,1.94673057858613e-05,3.09384360005247e-05,3.73925159937301,4.76897001522255,112.17754798119,451.936679928757,564.114227909948,NA
-93.75,49.25,"lat49.25lon-93.75",NA,NA,NA,85,84,4,5,100,274.30795351638,289.868866586682,1.77494540997847e-05,3.00726873253166e-05,274.637456084416,290.184109594694,1.88650915522955e-05,3.01503534547157e-05,0.00428715100149024,0.041686505374114,0.128614530044707,2.91805537618798,3.04666990623269,NA
-93.75,49.75,"lat49.75lon-93.75",NA,NA,NA,26,41,41,29,100,273.716277456329,289.373932505777,1.7549037051643e-05,3.02829062439852e-05,273.998042232014,289.660218103334,1.93860173696392e-05,3.17717824703815e-05,3.66947670218779,4.11922841998472,110.084301065634,288.345989398931,398.430290464564,NA
-93.25,35.25,"lat35.25lon-93.25",NA,NA,NA,52.0778427124023,50.9373970031738,18.4218826293945,23.8905830383301,139.985305786133,287.336929228223,297.585094474424,3.30571862524642e-05,3.19755080710213e-05,288.112523410986,297.884482107949,3.44127165971924e-05,3.70671987577415e-05,3.40874646672924,4.09925745905089,102.262394001877,450.858085129798,553.120479131675,NA
-93.25,35.75,"lat35.75lon-93.25",NA,NA,NA,24,6,33,48,157,287.215972515801,297.725302421285,3.22064714722112e-05,3.25510841490755e-05,287.898287446164,297.908425953089,3.51082902589458e-05,3.98674239696622e-05,3.14179227879442,1.8692401213069,94.2537683638325,237.393495405977,331.647263769809,NA
-93.25,36.25,"lat36.25lon-93.25",NA,NA,NA,37.8712997436523,27.7230739593506,18.2412261962891,29.6992702484131,129.196762084961,286.992397386871,297.925593355744,3.05889181643814e-05,3.22634865288147e-05,287.516413969174,297.969386956455,3.48475016024848e-05,4.08380686220077e-05,3.02276224152806,3.28243817388527,90.6828672458419,325.607238593491,416.290105839333,NA
-93.25,36.75,"lat36.75lon-93.25",NA,NA,NA,13.8699884414673,8.13001155853271,42.189582824707,63.7594566345215,196.369415283203,286.130752559215,297.483383779829,2.98270955829837e-05,3.28172785173179e-05,286.638911895255,297.383333698487,3.20006264001386e-05,4.10256200357468e-05,2.53763299980446,2.65108095287077,76.1289899941338,441.058787997547,517.187777991681,NA
-93.25,37.25,"lat37.25lon-93.25",NA,NA,NA,14.6857633590698,10.0230140686035,15.0356111526489,41.1720085144043,164.002532958984,286.058706435178,297.670058510116,2.77823691975806e-05,3.21702354757425e-05,286.745516742547,298.042925558421,3.35623200789042e-05,4.2225052374562e-05,1.52043706929029,2.08903987275074,45.6131120787087,279.936634400914,325.549746479622,NA
-93.25,37.75,"lat37.75lon-93.25",NA,NA,NA,21.3937740325928,10.9945459365845,13.8382368087769,43.7360687255859,196.120391845703,285.782790475303,297.522624804391,2.72791306833979e-05,3.42068085668424e-05,286.675220433524,298.568294592234,3.51017604703498e-05,4.35268800751663e-05,1.88544784203165,2.28484412318823,56.5634352609496,379.559201050381,436.12263631133,NA
-93.25,38.25,"lat38.25lon-93.25",NA,NA,NA,23.5399227142334,20.4995937347412,20.4921360015869,42.573917388916,172.188583374023,285.268948062119,297.256786161934,2.69777726554368e-05,3.52481559763853e-05,286.078388563618,298.052093507591,2.85743811109836e-05,3.80753968274769e-05,2.46485514797976,3.22101686275984,73.9456544393928,457.991824739663,531.937479179056,NA
-93.25,38.75,"lat38.75lon-93.25",NA,NA,NA,10.7160110473633,5.31413269042969,28.510046005249,40.642707824707,164.666259765625,284.79310127819,297.235653043743,2.65360587014079e-05,3.578861492386e-05,285.059489864483,297.443674378754,3.02030130160104e-05,4.30479197831585e-05,1.713242896116,1.54016613718722,51.39728688348,207.408413112674,258.805699996154,NA
-93.25,39.25,"lat39.25lon-93.25",NA,NA,NA,18.3245010375977,7.74730348587036,27.7745780944824,38.5047798156738,152,284.186891735756,296.842027111457,2.57109502698351e-05,3.57054007897313e-05,284.439077799977,297.228768161787,3.13794336829513e-05,4.61326789746317e-05,2.41577185842564,1.74453755740051,72.4731557527691,212.833582002862,285.306737755631,NA
-93.25,39.75,"lat39.75lon-93.25",NA,NA,NA,25.6727313995361,14.9399299621582,27.0727825164795,37.5351181030273,168.352523803711,283.315967551925,296.147435051016,2.51420624620048e-05,3.6160785052083e-05,284.001420556505,297.003748566822,2.73685288088719e-05,4.02938043237474e-05,2.98811967144164,2.47790626586452,89.6435901432492,342.824585631386,432.468175774635,NA
-93.25,40.25,"lat40.25lon-93.25",NA,NA,NA,35.4115905761719,33.970287322998,31.0297145843506,33.323917388916,156.560165405273,282.860040623898,295.807082606726,2.49730857932661e-05,3.6773004297064e-05,283.741122160126,296.602626737916,2.60845319315173e-05,3.76622490099218e-05,3.90925993792939,3.94321437099538,117.277798137882,499.053863021626,616.331661159508,NA
-93.25,40.75,"lat40.75lon-93.25",NA,NA,NA,31.5914859771729,30.1428565979004,37.2386054992676,39.5376930236816,156.635848999023,282.559188071014,295.666456195805,2.4226884947121e-05,3.69219345528735e-05,283.258836789973,295.940302855151,2.68340564248617e-05,4.07073061545748e-05,3.96915594347876,3.96207652066596,119.074678304363,501.740923993631,620.815602297994,NA
-93.25,41.25,"lat41.25lon-93.25",NA,NA,NA,23.1638259887695,10.9458312988281,25.9502906799316,36.2700500488281,152,281.99253474834,295.374921851118,2.36015542341363e-05,3.84603244119898e-05,282.48648926486,295.473296917422,2.56822664155289e-05,3.8503610474423e-05,2.73649974349695,2.01638761217294,82.0949923049084,245.999288685099,328.094280990007,NA
-93.25,41.75,"lat41.75lon-93.25",NA,NA,NA,14.6676158905029,17.7012138366699,26.2563610076904,29.0449466705322,152,281.289374199545,294.86181557307,2.29900024631805e-05,3.91298913059852e-05,281.847588253994,295.062965470819,2.36473630068841e-05,3.55819110775491e-05,2.01773905707251,2.41331118447005,60.5321717121754,294.423964505346,354.956136217522,NA
-93.25,42.25,"lat42.25lon-93.25",NA,NA,NA,14.0273542404175,24.887809753418,29.1942520141602,27.8057479858398,152,280.677820452003,294.460783962631,2.24885574587302e-05,3.82299099223003e-05,281.305679354864,294.659623931465,2.34433274950087e-05,3.46795182964166e-05,2.07174281374251,2.96564444406128,62.1522844122753,361.808622175476,423.960906587751,NA
-93.25,42.75,"lat42.75lon-93.25",NA,NA,NA,41.7169380187988,38.7169380187988,21.2830638885498,25,163.605590820312,279.877114399642,293.984154705777,2.27703685527441e-05,3.93339984856468e-05,280.634453878141,294.219585320075,2.36891879263266e-05,3.72278577445937e-05,3.48625256508423,3.68626557070627,104.587576952527,492.505689494787,597.093266447314,NA
-93.25,43.25,"lat43.25lon-93.25",NA,NA,NA,27.7064514160156,31.1028900146484,24.9817943572998,26.3113574981689,169.612823486328,279.288497762116,293.6327141051,2.23784064705441e-05,3.84630740692667e-05,279.510073720411,293.427021909871,2.4538587890961e-05,3.92155077255443e-05,3.01900099868535,3.32963787892278,90.5700299605606,464.860145463438,555.430175423999,NA
-93.25,43.75,"lat43.75lon-93.25",NA,NA,NA,22.4609375,28.3854312896729,30.6518650054932,27.8111515045166,154.785079956055,279.506187322433,293.523413481429,2.20831072518462e-05,3.80374913842124e-05,279.811125845607,293.708974038219,2.29031822535391e-05,3.77665301268866e-05,2.90364625315554,3.2296525955094,87.1093875946663,403.01245736092,490.121844955586,"MN"
-93.25,44.25,"lat44.25lon-93.25",NA,NA,NA,23.2314529418945,29.4111499786377,27.8248691558838,27.1962890625,154.750381469727,279.523156971065,293.527665691736,2.11163733001082e-05,3.63441429014403e-05,279.864212923998,293.698268603618,2.1712358725945e-05,3.49595755365929e-05,2.83488230456612,3.26784220765984,85.0464691369836,407.664561988439,492.711031125422,"MN"
-93.25,44.75,"lat44.75lon-93.25","n",0.2113667206,0.9579499911,23.4491786956787,37.8639907836914,20.1621398925781,18.0726356506348,152,278.785280561582,292.52294052138,2.09933613380752e-05,3.67124918392315e-05,279.264214987254,292.896548742479,2.24868859537545e-05,3.77242157048093e-05,2.43876296574933,3.00420721355244,73.1628889724798,366.513280053398,439.676169025878,"MN"
-93.25,45.25,"lat45.25lon-93.25",NA,NA,NA,92.9253158569336,93,5.37721586227417,5.62278413772583,152,278.329628869007,291.871312137491,2.03445910659055e-05,3.61716002393838e-05,278.71695716049,292.341142267116,2.10454979635871e-05,3.52135652371388e-05,0.0361449285317019,0.0511121801110463,1.08434785595106,6.23568597354764,7.3200338294987,"MN"
-93.25,45.75,"lat45.75lon-93.25",NA,NA,NA,66.3845901489258,64.510612487793,10.2137842178345,14.5216112136841,152,277.419275282231,290.888005160394,2.03051430911869e-05,3.65258068669824e-05,277.632393715701,291.391415813451,2.07577750859165e-05,3.47852066779688e-05,1.50967051409861,2.68744826566492,45.2901154229584,327.86868841112,373.158803834079,"MN"
-93.25,46.25,"lat46.25lon-93.25",NA,NA,NA,57.6519775390625,58.4755744934082,9.05959606170654,9.8831958770752,152,276.830286962686,290.478206503156,2.00201678477031e-05,3.66902168457332e-05,277.062181951187,291.049166288843,2.02183749801631e-05,3.49603960686772e-05,1.35603596628437,1.57328334554144,40.6810789885311,191.940568156056,232.621647144587,"MN"
-93.25,46.75,"lat46.75lon-93.25",NA,NA,NA,0,0,0,0,152,276.309792609352,290.084753647939,1.98493124521238e-05,3.60738567748592e-05,276.147961501577,290.285623239952,1.97745764612716e-05,3.28346729549902e-05,0.113091480650585,0.113091480650585,3.39274441951754,13.7971606393713,17.1899050588889,"MN"
-93.25,47.25,"lat47.25lon-93.25",NA,NA,NA,55.4937019348145,55.648365020752,8.51694869995117,16.6498584747314,167.605087280273,275.8087901757,290.044226966272,2.00332114522098e-05,3.55853169283713e-05,275.625928605464,289.969569556944,1.97055899813373e-05,3.22865209002763e-05,1.24416425726386,3.15162625691495,37.3249277179158,433.679806157583,471.004733875499,"MN"
-93.25,47.75,"lat47.75lon-93.25",NA,NA,NA,49.7463607788086,38.3794822692871,26.2374706268311,35.1356430053711,167.411804199219,275.413434750269,289.922563431491,1.9519389304988e-05,3.4840187306616e-05,275.432526045482,290.037985428932,1.97468761444163e-05,3.37417936828923e-05,4.30513207375927,4.35950904148151,129.153962212778,599.048002812782,728.20196502556,"MN"
